Sample,Spot name,Collated,CoreRim,Sample protolith type,Country,Region,Region2,Domain,Lithology,Reference,Ref2,long,lat,age76,age76_2s,age638,age638_2s,age735,age735_2s,,
D600,D600L_32.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,734,30,742,53,740,43,,
D600,D600S_5.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,740,44,718,43,724,40,,
D600,D600L_33.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,741,30,687,49,700,41,,
D600,D600L_48.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,750,34,686,50,701,42,,
D600,D600S_15.2_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,756,94,617,32,648,50,,
D600,D600L_39.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,771,43,636,53,666,47,,
D600,D600S_6.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,773,60,584,29,624,36,,
D600,D600S_1.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,778,66,597,30,636,39,,
D600,D600L_37.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,820,31,621,45,666,40,,
D600,D600L_24.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,824,30,846,60,840,47,,
D600,D600S_4.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,834,40,844,38,841,35,,
D600,D600L_9.2_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,837,41,814,83,820,65,,
D600,D600L_30.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,892,32,834,64,850,50,,
D600,D600L_9.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,893,39,877,70,882,55,,
D600,D600L_2.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,917,28,936,66,930,49,,
D600,D600L_43.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,930,38,937,79,935,60,,
D600,D600L_34.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,943,31,921,73,927,56,,
D600,D600L_23.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,957,28,982,69,975,51,,
D600,D600L_40.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,965,28,1003,69,991,50,,
D600,D600L_44.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,973,28,990,70,985,52,,
D600,D600L_13.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,975,28,987,72,983,53,,
D600,D600L_26.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,977,30,980,79,979,58,,
D600,D600L_29.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,977,28,1008,71,998,52,,
D600,D600L_19.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,994,28,969,70,977,52,,
D600,D600L_12.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1003,31,958,71,972,54,,
D600,D600L_20.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1004,33,1009,75,1007,55,,
D600,D600S_2.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1007,48,979,48,988,45,,
D600,D600L_8.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1009,72,483,36,586,47,,
D600,D600L_41.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1015,29,1011,70,1012,52,,
D600,D600S_16.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1017,39,964,45,980,40,,
D600,D600L_45.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1025,29,912,67,946,52,,
D600,D600S_8.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1060,40,982,61,1006,50,,
D600,D600L_5.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1092,39,664,54,770,51,,
D600,D600S_14.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1107,91,622,45,738,63,,
D600,D600L_15.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1141,28,1225,89,1195,60,,
D600,D600L_18.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1548,25,1578,107,1565,65,,
D600,D600S_3.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1790,102,661,83,982,110,,
D600,D600L_28.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1862,25,1908,128,1886,71,,
D600,D600L_36.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1964,27,1874,126,1917,72,,
D600,D600L_35.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,1971,24,1994,134,1983,72,,
D600,D600L_21.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2075,24,2061,136,2068,73,,
D600,D600S_11.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2154,33,2138,89,2146,56,,
D600,D600S_9.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2186,36,1537,109,1832,77,,
D600,D600L_5.2_10-25-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2302,34,1519,202,1878,134,,
D600,D600S_13.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2473,32,2484,102,2478,58,,
D600,D600L_11.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2480,23,2400,182,2443,88,,
D600,D600L_7.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2553,23,2364,155,2467,77,,
D600,D600L_25.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2561,23,1622,147,2075,94,,
D600,D600L_25.2_10-25-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2562,23,1751,134,2153,83,,
D600,D600L_4.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2566,22,2444,163,2511,79,,
D600,D600L_47.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2606,22,2608,167,2607,78,,
D600,D600L_3.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2616,23,1312,137,1897,103,,
D600,D600L_47.2_10-25-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2617,23,2545,170,2585,81,,
D600,D600S_17.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2617,32,2349,137,2495,74,,
D600,D600S_10.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2630,31,2524,107,2583,60,,
D600,D600S_12.1_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2733,32,1637,95,2177,69,,
D600,D600L_3.2_10-35-55,2,,Detrital,Africa,Africa - Congo (West),Africa - Congo (West),Congo Basin,Lower Kwango Group,Linol et al. 2016,0,24,-4,2761,46,817,175,1545,190,,
DA13-007,007-43.1,2,C,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2420,18.7,1825,39.9,,,,28
DA13-007,007-64.1,2,C,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2466,48.9,2399,87.4,,,,3
DA13-007,007-04.1,2,C,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2617,20.1,2403,56.8,,,,10
DA13-007,007-16.1,2,C,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2655,27.9,2582,74.3,,,,3
DA13-007,007-16.2,2,R,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,648,67.3,521,11.7,,,,20
DA13-007,007-04.2,2,R,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,973,51.3,539,10.9,,,,46
DA13-007,007-43.2,2,R,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,1475,29.4,730,18.3,,,,53
DA13-007,007-64.2,2,R,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2373,46.3,1218,85.8,,,,53
DA13-007,007-02.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,1889,60.1,992,24.1,,,,51
DA13-007,007-38.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,1985,33.7,960,25.8,,,,55
DA13-007,007-62.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,1995,32.9,885,19.2,,,,59
DA13-007,007-11.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2168,26.3,1354,29.7,,,,42
DA13-007,007-07.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2211,24.4,1334,30.3,,,,44
DA13-007,007-27.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2216,23.7,1295,28.8,,,,46
DA13-007,007-57.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2219,26.5,1214,36.6,,,,50
DA13-007,007-44.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2257,18.3,1427,29.9,,,,41
DA13-007,007-21.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2278,21.8,1333,29.2,,,,46
DA13-007,007-09.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2304,35.8,1708,47,,,,29
DA13-007,007-18.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2319,19.2,1599,34.4,,,,35
DA13-007,007-29.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2348,54.1,1600,47.2,,,,36
DA13-007,007-06.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2375,36.9,1332,29.1,,,,48
DA13-007,007-47.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2376,25.6,1286,27.1,,,,50
DA13-007,007-36.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2376,24.2,1624,39.2,,,,36
DA13-007,007-35.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2402,18.9,1773,40.2,,,,30
DA13-007,007-20.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2405,22.5,2006,47.4,,,,19
DA13-007,007-05.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2410,22.3,1837,41.3,,,,27
DA13-007,007-01.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2416,52.5,1492,36.2,,,,43
DA13-007,007-14.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2418,33.4,1354,34.8,,,,49
DA13-007,007-41.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2464,23.8,1640,51,,,,38
DA13-007,007-31.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2479,22.9,2068,50.2,,,,19
DA13-007,007-56.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2491,46.1,2295,97.2,,,,9
DA13-007,007-24.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2494,19.3,1818,54.8,,,,31
DA13-007,007-10.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2494,23.6,2390,61.8,,,,5
DA13-007,007-39.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2495,19,2425,58.1,,,,3
DA13-007,007-12.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2501,26.6,2280,61.4,,,,10
DA13-007,007-46.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2502,23.3,2524,59,,,,-1
DA13-007,007-19.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2503,28.1,2169,47.2,,,,16
DA13-007,007-50.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2509,24.6,2288,89.3,,,,10
DA13-007,007-53.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2514,23.2,2460,60.4,,,,3
DA13-007,007-17.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2516,22.9,2338,57.4,,,,8
DA13-007,007-28.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2519,33.6,2468,127,,,,2
DA13-007,007-15.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2521,44.5,1244,57.5,,,,56
DA13-007,007-45.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2523,31.7,2448,72.7,,,,4
DA13-007,007-59.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2533,22.1,2427,59.8,,,,5
DA13-007,007-52.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2554,89,2345,144,,,,10
DA13-007,007-63.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2578,22.9,2139,53.5,,,,20
DA13-007,007-58.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2609,22.4,2557,63.3,,,,2
DA13-007,007-30.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2611,24.7,2421,64.2,,,,9
DA13-007,007-55.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2612,35.3,2294,50.9,,,,14
DA13-007,007-60.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2622,21.9,2399,59.7,,,,10
DA13-007,007-54.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2630,18,2372,53,,,,12
DA13-007,007-42.1,2,,Detrital,Madagascar,Madagascar - Anaboriana-Manampotsy,Madagascar - Anaboriana-Manampotsy,Antananarivo Domain,Quartzite,Archibald et al. 2015,0,47.25663889,-20.48377778,2650,53,1980,72.8,,,,29
